Compression Factor,Mode,Num CAVs,Total Original Size (bytes),Total Compressed Size (bytes),Total Gained Size (bytes),Actual Compression Ratio,Avg Original Size per CAV (bytes),Avg Compressed Size per CAV (bytes),Avg Gained Size per CAV (bytes),Is_Lossless
8,lossy,128,1572864,245575,1327289,6.404821337676881,12288.0,1918.5546875,10369.4453125,0
8,lossy,128,1572864,251213,1321651,6.261077253167631,12288.0,1962.6015625,10325.3984375,0
8,lossy,128,1572864,251808,1321056,6.246282882195959,12288.0,1967.25,10320.75,0
8,lossy,128,1572864,249860,1323004,6.294981189466101,12288.0,1952.03125,10335.96875,0
8,lossy,128,1572864,248381,1324483,6.332465043622499,12288.0,1940.4765625,10347.5234375,0
8,lossy,128,1572864,252392,1320472,6.231829851976291,12288.0,1971.8125,10316.1875,0
8,lossy,128,1572864,253432,1319432,6.206256510622179,12288.0,1979.9375,10308.0625,0
8,lossy,128,1572864,255211,1317653,6.162994541771319,12288.0,1993.8359375,10294.1640625,0
8,lossy,128,1572864,254996,1317868,6.168190873582331,12288.0,1992.15625,10295.84375,0
8,lossy,128,1572864,254262,1318602,6.185997121079831,12288.0,1986.421875,10301.578125,0
8,lossy,128,1572864,254418,1318446,6.182204089333302,12288.0,1987.640625,10300.359375,0
8,lossy,128,1572864,256132,1316732,6.14083363265816,12288.0,2001.03125,10286.96875,0
8,lossy,128,1572864,261326,1311538,6.018781139266663,12288.0,2041.609375,10246.390625,0
8,lossy,128,1572864,261109,1311755,6.023783171012872,12288.0,2039.9140625,10248.0859375,0
8,lossy,128,1572864,260707,1312157,6.033071609124419,12288.0,2036.7734375,10251.2265625,0
8,lossy,128,1572864,259278,1313586,6.066322634392428,12288.0,2025.609375,10262.390625,0
8,lossy,128,1572864,255376,1317488,6.159012593195915,12288.0,1995.125,10292.875,0
8,lossy,128,1572864,253747,1319117,6.198552101108585,12288.0,1982.3984375,10305.6015625,0
8,lossy,128,1572864,257123,1315741,6.117165714463506,12288.0,2008.7734375,10279.2265625,0
8,lossy,128,1572864,255916,1316948,6.146016661717126,12288.0,1999.34375,10288.65625,0
8,lossy,128,1572864,256896,1315968,6.1225710014947685,12288.0,2007.0,10281.0,0
8,lossy,128,1572864,258969,1313895,6.073560928141978,12288.0,2023.1953125,10264.8046875,0
8,lossy,128,1572864,259089,1313775,6.070747889721293,12288.0,2024.1328125,10263.8671875,0
8,lossy,128,1572864,262627,1310237,5.988965338674242,12288.0,2051.7734375,10236.2265625,0
8,lossy,128,1572864,259455,1313409,6.062184193790831,12288.0,2026.9921875,10261.0078125,0
8,lossy,128,1572864,254751,1318113,6.174122967132612,12288.0,1990.2421875,10297.7578125,0
8,lossy,128,1572864,254462,1318402,6.181135100722308,12288.0,1987.984375,10300.015625,0
8,lossy,128,1572864,262100,1310764,6.001007249141549,12288.0,2047.65625,10240.34375,0
8,lossy,128,1572864,258568,1314296,6.082980105813558,12288.0,2020.0625,10267.9375,0
8,lossy,128,1572864,258907,1313957,6.075015353003202,12288.0,2022.7109375,10265.2890625,0
8,lossy,128,1572864,258506,1314358,6.084439045902223,12288.0,2019.578125,10268.421875,0
8,lossy,128,1572864,257291,1315573,6.113171467326879,12288.0,2010.0859375,10277.9140625,0
8,lossy,128,1572864,258694,1314170,6.08001731775766,12288.0,2021.046875,10266.953125,0
8,lossy,128,1572864,260587,1312277,6.035849831342316,12288.0,2035.8359375,10252.1640625,0
8,lossy,128,1572864,259328,1313536,6.065153010858835,12288.0,2026.0,10262.0,0
8,lossy,128,1572864,258830,1314034,6.076822624888924,12288.0,2022.109375,10265.890625,0
8,lossy,128,1572864,258817,1314047,6.077127854816338,12288.0,2022.0078125,10265.9921875,0
8,lossy,128,1572864,256835,1316029,6.1240251523351565,12288.0,2006.5234375,10281.4765625,0
8,lossy,128,1572864,254239,1318625,6.186556743851258,12288.0,1986.2421875,10301.7578125,0
8,lossy,128,1572864,254404,1318460,6.1825442996179305,12288.0,1987.53125,10300.46875,0
8,lossy,128,1572864,251909,1320955,6.243778507318119,12288.0,1968.0390625,10319.9609375,0
8,lossy,128,1572864,254296,1318568,6.185170038065876,12288.0,1986.6875,10301.3125,0
8,lossy,128,1572864,259471,1313393,6.0618103757259965,12288.0,2027.1171875,10260.8828125,0
8,lossy,128,1572864,256413,1316451,6.134103965087574,12288.0,2003.2265625,10284.7734375,0
8,lossy,128,1572864,254514,1318350,6.179872227068059,12288.0,1988.390625,10299.609375,0
8,lossy,128,1572864,264259,1308605,5.951978929762089,12288.0,2064.5234375,10223.4765625,0
8,lossy,128,1572864,256839,1316025,6.123929777019845,12288.0,2006.5546875,10281.4453125,0
8,lossy,128,1572864,254282,1318582,6.1855105748735655,12288.0,1986.578125,10301.421875,0
8,lossy,128,1572864,258820,1314044,6.077057414419287,12288.0,2022.03125,10265.96875,0
8,lossy,128,1572864,266090,1306774,5.911022586342967,12288.0,2078.828125,10209.171875,0
8,lossy,128,1572864,261044,1311820,6.025283094037786,12288.0,2039.40625,10248.59375,0
8,lossy,128,1572864,262570,1310294,5.990265453022051,12288.0,2051.328125,10236.671875,0
8,lossy,128,1572864,260399,1312465,6.040207527678677,12288.0,2034.3671875,10253.6328125,0
8,lossy,128,1572864,263199,1309665,5.975949756648012,12288.0,2056.2421875,10231.7578125,0
8,lossy,128,1572864,261516,1311348,6.014408296241912,12288.0,2043.09375,10244.90625,0
8,lossy,128,1572864,261567,1311297,6.013235614584408,12288.0,2043.4921875,10244.5078125,0
8,lossy,128,1572864,258727,1314137,6.079241826326592,12288.0,2021.3046875,10266.6953125,0
8,lossy,128,1572864,256212,1316652,6.138916210013583,12288.0,2001.65625,10286.34375,0
8,lossy,128,1572864,258523,1314341,6.0840389443105645,12288.0,2019.7109375,10268.2890625,0
8,lossy,128,1572864,258658,1314206,6.080863534087483,12288.0,2020.765625,10267.234375,0
8,lossy,128,1572864,259159,1313705,6.069108153681716,12288.0,2024.6796875,10263.3203125,0
8,lossy,128,1572864,256231,1316633,6.138460998083761,12288.0,2001.8046875,10286.1953125,0
8,lossy,128,1572864,263153,1309711,5.976994372095321,12288.0,2055.8828125,10232.1171875,0
8,lossy,128,1572864,257124,1315740,6.117141923741074,12288.0,2008.78125,10279.21875,0
8,lossy,128,1572864,258071,1314793,6.094694870791371,12288.0,2016.1796875,10271.8203125,0
8,lossy,128,1572864,253291,1319573,6.2097113596614175,12288.0,1978.8359375,10309.1640625,0
8,lossy,128,1572864,255362,1317502,6.159350255715416,12288.0,1995.015625,10292.984375,0
8,lossy,128,1572864,257187,1315677,6.115643481202394,12288.0,2009.2734375,10278.7265625,0
8,lossy,128,1572864,259940,1312924,6.050873278448873,12288.0,2030.78125,10257.21875,0
8,lossy,128,1572864,255204,1317660,6.163163586777637,12288.0,1993.78125,10294.21875,0
8,lossy,128,1572864,257172,1315692,6.116000186645514,12288.0,2009.15625,10278.84375,0
8,lossy,128,1572864,259117,1313747,6.0700918889922315,12288.0,2024.3515625,10263.6484375,0
8,lossy,128,1572864,264234,1308630,5.952542064987852,12288.0,2064.328125,10223.671875,0
8,lossy,128,1572864,267577,1305287,5.878173385604891,12288.0,2090.4453125,10197.5546875,0
8,lossy,128,1572864,261368,1311496,6.017813963453827,12288.0,2041.9375,10246.0625,0
8,lossy,128,1572864,264044,1308820,5.956825377588584,12288.0,2062.84375,10225.15625,0
8,lossy,128,1572864,262214,1310650,5.9983982548605335,12288.0,2048.546875,10239.453125,0
8,lossy,128,1572864,261796,1311068,6.00797567571697,12288.0,2045.28125,10242.71875,0
8,lossy,128,1572864,263128,1309736,5.9775622510717215,12288.0,2055.6875,10232.3125,0
8,lossy,128,1572864,261723,1311141,6.009651425361929,12288.0,2044.7109375,10243.2890625,0
8,lossy,128,1572864,259714,1313150,6.056138675620105,12288.0,2029.015625,10258.984375,0
8,lossy,128,1572864,256062,1316802,6.142512360287743,12288.0,2000.484375,10287.515625,0
8,lossy,128,1572864,260708,1312156,6.033048468017859,12288.0,2036.78125,10251.21875,0
8,lossy,128,1572864,259993,1312871,6.049639797994561,12288.0,2031.1953125,10256.8046875,0
8,lossy,128,1572864,258677,1314187,6.080416890562361,12288.0,2020.9140625,10267.0859375,0
8,lossy,128,1572864,259489,1313375,6.061389885505744,12288.0,2027.2578125,10260.7421875,0
8,lossy,128,1572864,255299,1317565,6.160870195339582,12288.0,1994.5234375,10293.4765625,0
8,lossy,128,1572864,255521,1317343,6.1555175504166,12288.0,1996.2578125,10291.7421875,0
8,lossy,128,1572864,260020,1312844,6.049011614491193,12288.0,2031.40625,10256.59375,0
8,lossy,128,1572864,256143,1316721,6.1405699160234715,12288.0,2001.1171875,10286.8828125,0
8,lossy,128,1572864,252098,1320766,6.239097493831764,12288.0,1969.515625,10318.484375,0
8,lossy,128,1572864,259275,1313589,6.0663928261498405,12288.0,2025.5859375,10262.4140625,0
8,lossy,128,1572864,257825,1315039,6.100510035877049,12288.0,2014.2578125,10273.7421875,0
8,lossy,128,1572864,263357,1309507,5.972364509012481,12288.0,2057.4765625,10230.5234375,0
8,lossy,128,1572864,258912,1313952,6.074898034853541,12288.0,2022.75,10265.25,0
8,lossy,128,1572864,263526,1309338,5.968534414061611,12288.0,2058.796875,10229.203125,0
8,lossy,128,1572864,269852,1303012,5.828617167929087,12288.0,2108.21875,10179.78125,0
8,lossy,128,1572864,270721,1302143,5.809907617067017,12288.0,2115.0078125,10172.9921875,0
8,lossy,128,1572864,271331,1301533,5.796845918822398,12288.0,2119.7734375,10168.2265625,0
8,lossy,128,1572864,274322,1298542,5.733641487011614,12288.0,2143.140625,10144.859375,0
8,lossy,128,1572864,271159,1301705,5.800522940415033,12288.0,2118.4296875,10169.5703125,0
8,lossy,128,1572864,264977,1307887,5.935851036127664,12288.0,2070.1328125,10217.8671875,0
8,lossy,128,1572864,256812,1316052,6.124573618055231,12288.0,2006.34375,10281.65625,0
8,lossy,128,1572864,259937,1312927,6.050943113138953,12288.0,2030.7578125,10257.2421875,0
8,lossy,128,1572864,256844,1316020,6.12381056205323,12288.0,2006.59375,10281.40625,0
8,lossy,128,1572864,262654,1310210,5.988349691990223,12288.0,2051.984375,10236.015625,0
8,lossy,128,1572864,270188,1302676,5.8213688246702295,12288.0,2110.84375,10177.15625,0
8,lossy,128,1572864,267179,1305685,5.886929736244241,12288.0,2087.3359375,10200.6640625,0
8,lossy,128,1572864,266159,1306705,5.909490191952931,12288.0,2079.3671875,10208.6328125,0
8,lossy,128,1572864,257066,1315798,6.118522091602935,12288.0,2008.328125,10279.671875,0
8,lossy,128,1572864,248010,1324854,6.341937825087698,12288.0,1937.578125,10350.421875,0
8,lossy,128,1572864,248209,1324655,6.336853216442595,12288.0,1939.1328125,10348.8671875,0
8,lossy,128,1572864,247843,1325021,6.346211109452355,12288.0,1936.2734375,10351.7265625,0
8,lossy,128,1572864,251506,1321358,6.253783209943301,12288.0,1964.890625,10323.109375,0
8,lossy,128,1572864,246763,1326101,6.373986375591154,12288.0,1927.8359375,10360.1640625,0
8,lossy,128,1572864,247201,1325663,6.362692707553772,12288.0,1931.2578125,10356.7421875,0
8,lossy,128,1572864,249216,1323648,6.311248073959939,12288.0,1947.0,10341.0,0
8,lossy,128,1572864,253947,1318917,6.193670332785975,12288.0,1983.9609375,10304.0390625,0
8,lossy,128,1572864,249486,1323378,6.304417883167793,12288.0,1949.109375,10338.890625,0
8,lossy,128,1572864,256154,1316710,6.140306222038305,12288.0,2001.203125,10286.796875,0
8,lossy,128,1572864,250362,1322502,6.282359143959547,12288.0,1955.953125,10332.046875,0
8,lossy,128,1572864,247600,1325264,6.352439418416801,12288.0,1934.375,10353.625,0
8,lossy,128,1572864,250549,1322315,6.27767023616139,12288.0,1957.4140625,10330.5859375,0
8,lossy,128,1572864,252290,1320574,6.234349359863649,12288.0,1971.015625,10316.984375,0
8,lossy,128,1572864,251507,1321357,6.253758344698159,12288.0,1964.8984375,10323.1015625,0
8,lossy,128,1048576,160326,888250,6.540274191335155,8192.0,1252.546875,6939.453125,0
8,lossy,128,1048576,157412,891164,6.661347292455467,8192.0,1229.78125,6962.21875,0
8,lossy,128,1048576,164144,884432,6.388146992884296,8192.0,1282.375,6909.625,0
8,lossy,128,1048576,165184,883392,6.347927160015498,8192.0,1290.5,6901.5,0
8,lossy,128,1048576,168734,879842,6.2143729183211445,8192.0,1318.234375,6873.765625,0
8,lossy,128,1048576,169365,879211,6.1912201458388685,8192.0,1323.1640625,6868.8359375,0
8,lossy,128,1048576,171593,876983,6.110832026947486,8192.0,1340.5703125,6851.4296875,0
8,lossy,128,1048576,168262,880314,6.231805160998919,8192.0,1314.546875,6877.453125,0
8,lossy,128,1048576,159704,888872,6.565746631267846,8192.0,1247.6875,6944.3125,0
8,lossy,128,1048576,155343,893233,6.75006920170204,8192.0,1213.6171875,6978.3828125,0
8,lossy,128,1048576,153185,895391,6.845161079740183,8192.0,1196.7578125,6995.2421875,0
8,lossy,128,1048576,147174,901402,7.124736706211695,8192.0,1149.796875,7042.203125,0
8,lossy,128,1048576,142756,905820,7.345232424556586,8192.0,1115.28125,7076.71875,0
8,lossy,128,1048576,143366,905210,7.313979604648243,8192.0,1120.046875,7071.953125,0
8,lossy,128,1048576,143769,904807,7.293477731638949,8192.0,1123.1953125,7068.8046875,0
8,lossy,128,1048576,145383,903193,7.212507652201427,8192.0,1135.8046875,7056.1953125,0
8,lossy,128,1048576,143833,904743,7.290232422323111,8192.0,1123.6953125,7068.3046875,0
8,lossy,128,1048576,142337,906239,7.366854718028341,8192.0,1112.0078125,7079.9921875,0
8,lossy,128,1048576,142641,905935,7.35115429645053,8192.0,1114.3828125,7077.6171875,0
8,lossy,128,1048576,144474,904102,7.257887232304775,8192.0,1128.703125,7063.296875,0
8,lossy,128,1048576,141175,907401,7.427490703028156,8192.0,1102.9296875,7089.0703125,0
8,lossy,128,1048576,140320,908256,7.472748004561003,8192.0,1096.25,7095.75,0
8,lossy,128,1048576,139841,908735,7.498344548451455,8192.0,1092.5078125,7099.4921875,0
8,lossy,128,1048576,140673,907903,7.453996147092903,8192.0,1099.0078125,7092.9921875,0
