(0,44.3075,32.4620)
(1,69.3254,44.3053)
(2,70.6620,45.2933)
(3,48.4415,31.4382)
(4,72.2934,52.8334)
(5,72.2663,51.4315)
(6,74.0737,55.4681)
(7,71.0294,48.3652)
(8,59.8574,34.6780)
(9,58.2299,33.5479)
(10,68.8650,48.1898)
(11,65.0301,44.9718)
(12,68.0042,48.2942)
(13,61.7350,46.1408)
(14,62.6725,44.9309)
(15,59.6867,39.6081)
(16,59.3492,45.8934)
(17,63.6095,48.0549)
(18,70.6986,52.2615)
(19,70.8190,53.2684)
(20,65.8673,42.2570)
(21,68.4503,48.2417)
(22,71.6372,52.4327)
(23,69.6377,50.0646)
(24,66.4087,44.6411)
(25,68.0568,44.9413)
(26,68.8907,46.2755)
(27,69.0187,43.9326)
(28,71.3541,47.7224)
(29,72.1395,47.0063)
(30,70.6294,45.0627)
(31,65.5760,39.3943)
(32,68.4308,39.5624)
(33,67.0765,45.0542)
(34,66.9020,46.2910)
(35,66.6099,48.5754)
(36,64.6475,46.5698)
(37,62.7382,46.0590)
(38,62.9267,44.1827)
(39,61.7559,46.8571)
(40,62.5937,44.7162)
(41,6.2500,10.1097)
(42,6.8014,9.5102)
(43,9.7210,8.9878)
(44,10.6043,9.3294)
(45,11.8209,8.6549)
(46,15.2722,9.9067)
(47,72.7560,55.8683)
(48,71.2830,55.6096)
(49,69.6412,52.6891)
(50,71.4870,51.3988)
(51,44.5407,34.1861)
(52,83.4266,71.2730)
(53,45.1806,33.7249)
(54,74.8919,66.5815)
(55,61.2705,41.0317)
(56,75.7744,65.6943)
(57,72.2984,57.4422)
(58,78.7574,65.0214)
(59,81.9268,74.4226)
(60,85.2297,73.0734)
(61,79.2035,61.9433)
(62,77.6379,53.1118)
(63,77.7408,50.3096)
(64,85.3675,72.2882)
(65,77.9504,49.8272)
(66,85.0543,74.9224)
(67,84.0295,72.2287)
(68,87.5758,82.0373)
(69,86.6590,72.2905)
(70,87.7142,73.7079)
(71,87.3936,71.9070)
(72,87.6360,73.1097)
(73,88.4655,74.2559)
(74,87.1674,69.3184)
(75,88.6074,71.6330)
(76,93.5147,88.2788)
(77,92.9855,87.3753)
(78,93.2784,79.6482)
(79,94.9359,90.0402)
(80,93.1824,78.8251)
(81,96.6794,92.7924)
(82,96.6093,93.0202)
(83,97.7775,94.4642)
(84,96.3760,94.2004)
(85,84.1969,71.0031)
(86,56.5474,39.0611)
(87,75.4611,68.1988)
(88,73.8630,67.1230)
(89,73.3287,66.0325)
(90,71.7658,63.2673)
(91,70.1448,58.8877)
(92,71.2104,62.3105)
(93,72.3065,64.2843)
(94,74.0087,66.6018)
(95,72.0777,68.2218)
(96,73.6202,71.6805)
(97,72.8732,69.8038)
(98,73.3325,69.9916)
(99,59.9930,49.4822)
(100,74.0298,71.5011)
(101,80.3905,68.1325)
(102,79.7730,67.2029)
(103,72.6250,65.5214)
(104,72.2784,65.5389)
(105,70.7734,61.4059)
(106,72.2954,66.4952)
(107,72.3399,67.3697)
(108,72.8830,67.5770)
(109,70.0248,57.3577)
(110,61.0807,43.1700)
(111,7.7526,13.1096)
(112,87.6488,74.2972)
(113,88.4386,77.8087)
(114,87.7542,76.3823)
(115,87.9364,76.0492)
(116,85.7940,72.6287)
(117,87.2254,74.7303)
(118,86.6243,74.3511)
(119,88.0785,75.1179)
(120,87.7198,73.2633)
(121,88.0223,74.2894)
(122,87.2223,73.0567)
(123,86.6008,72.1973)
(124,87.1982,72.9436)
(125,86.5930,72.1053)
(126,85.9867,71.2803)
(127,84.8890,68.0517)
(128,83.9554,67.6698)
(129,85.9608,71.4260)
(130,84.8677,68.5645)
(131,85.7375,68.6061)
(132,83.9689,66.7281)
(133,85.0395,68.2008)
(134,82.6978,65.2574)
(135,83.3516,66.6332)
(136,84.2902,67.8863)
(137,84.4293,68.7064)
(138,83.7448,67.4600)
(139,83.3466,66.9270)
(140,80.7779,63.5492)
(141,81.1946,63.5961)
(142,81.5458,65.0993)
(143,86.7002,72.9129)
(144,89.2959,77.9768)
(145,90.8322,82.1064)
(146,91.0938,82.1786)
(147,89.8885,80.8232)
(148,89.6995,79.9026)
(149,88.4267,78.1639)
(150,88.8889,77.9760)
(151,85.8644,72.6924)
(152,90.3910,79.9410)
(153,89.2573,78.5497)
(154,86.6020,76.2771)
(155,87.9062,78.6463)
(156,88.4968,80.4509)
(157,85.8023,74.9148)
(158,84.7607,74.4431)
(159,86.4386,75.8833)
(160,86.8768,76.1233)
(161,87.4167,76.5159)
(162,89.4379,80.7389)
(163,85.9084,74.7902)
(164,90.2835,80.5020)
(165,86.4412,72.9962)
(166,86.7690,72.8111)
(167,89.9652,78.6711)
(168,90.2846,80.7609)
(169,88.2687,78.0873)
(170,89.9648,81.0570)
(171,91.2672,83.0713)
(172,91.2841,83.8393)
(173,89.8125,80.5707)
(174,89.7294,80.3532)
(175,89.9004,81.0836)
(176,87.7727,77.5189)
(177,88.6757,80.8899)
(178,87.9602,79.7273)
(179,88.8136,79.8363)
(180,88.7435,79.7402)
(181,87.7177,77.3754)
(182,87.9132,76.2408)
(183,84.1220,69.9843)
(184,83.2515,68.3960)
(185,88.3427,77.5159)
(186,88.2702,78.5029)
(187,90.1641,80.8452)
(188,90.0552,80.3507)
(189,87.3241,75.9686)
(190,89.5487,80.5743)
(191,86.7479,74.4991)
(192,88.6198,77.5742)
(193,85.2891,70.3021)
(194,82.4050,68.7644)
(195,84.7447,72.2466)
(196,87.5338,76.1770)
(197,84.8863,72.2461)
(198,82.9664,68.7885)
(199,85.1499,71.7589)
(200,84.3290,70.0972)
(201,85.1284,72.3520)
(202,87.1068,76.6292)
(203,85.4870,72.3134)
(204,83.4108,68.3630)
(205,83.5970,67.9032)
(206,82.6624,66.3152)
(207,82.1005,65.3859)
(208,84.3789,69.6900)
(209,82.4567,65.7043)
(210,75.8198,59.6440)
(211,77.6744,60.1853)
(212,75.5654,57.4714)
(213,81.7740,66.4082)
(214,79.5511,59.7003)
(215,77.0559,60.2797)
(216,74.0461,53.9364)
(217,77.1904,58.6345)
(218,84.9494,69.8840)
(219,74.4673,55.3752)
(220,72.9030,50.9487)
(221,72.3547,50.8389)
(222,72.1196,50.8935)
(223,77.8450,58.2291)
(224,78.6541,59.8479)
(225,81.4156,64.5552)
(226,77.9086,58.1610)
(227,74.0188,52.4542)
(228,73.4938,47.1686)
(229,76.2541,53.4059)
(230,74.2116,54.2568)
(231,77.6611,60.4659)
(232,76.0322,56.7244)
(233,75.5145,54.4949)
(234,76.2965,55.8975)
(235,77.6363,57.6455)
(236,75.5852,55.1633)
(237,76.8501,56.1598)
(238,76.1886,56.6460)
(239,75.1272,55.0527)
(240,73.4837,52.7815)
(241,72.9591,53.3900)
(242,71.1074,52.0122)
(243,71.0308,52.1498)
(244,71.9250,50.1918)
(245,76.3035,56.1896)
(246,74.3129,54.0906)
(247,74.4781,55.3815)
(248,73.7030,54.1414)
(249,74.7078,55.9836)
(250,74.1509,55.7094)
(251,74.1685,53.3054)
(252,75.4951,56.9409)
(253,73.7448,54.5271)
(254,69.6981,47.8022)
(255,67.7799,44.6647)
(256,67.4285,44.7612)
(257,66.9785,43.4989)
(258,67.4637,44.6956)
(259,68.1106,46.2417)
(260,70.5640,50.1264)
(261,71.2577,51.6095)
(262,73.9806,55.9675)
(263,71.7506,52.9412)
(264,71.7168,54.0590)
(265,79.2804,64.7787)
(266,73.8952,55.7825)
(267,67.3982,44.8123)
(268,70.0174,48.7929)
(269,32.6785,25.1659)
(270,35.6553,24.7922)
(271,32.0993,23.5167)
(272,33.9703,24.2848)
(273,31.3418,28.3202)
(274,32.3697,29.0880)
(275,32.1615,25.7469)
(276,33.9590,27.8484)
(277,35.2333,30.8024)
(278,34.7844,28.2282)
(279,36.1321,31.6746)
(280,34.2427,31.9713)
(281,35.6320,32.2216)
(282,38.4795,30.5961)
(283,38.1525,31.5158)
(284,36.9460,30.1385)
(285,34.9940,30.5151)
(286,34.0726,30.1185)
(287,33.8052,27.1087)
(288,35.0438,25.6220)
(289,37.4738,26.5270)
(290,36.8812,27.3867)
(291,33.3859,27.3223)
(292,35.6601,25.4883)
(293,32.2596,25.2650)
(294,33.0676,24.0601)
(295,34.4235,25.9321)
(296,34.0097,27.3212)
(297,33.0478,22.7536)
(298,30.5489,23.4363)
(299,30.0647,21.9141)
(300,29.2469,21.2740)
(301,28.0973,20.0907)
(302,27.4585,22.3824)
(303,23.9471,18.9642)
(304,24.5184,17.7178)
(305,26.2442,20.0816)
(306,26.2987,22.7571)
(307,23.8335,23.8262)
(308,23.9325,12.9170)
(309,21.2926,4.9238)
(310,20.8125,6.0803)
(311,18.7555,6.7948)
(312,19.7184,5.8355)
(313,19.5665,4.0098)
(314,19.3126,2.8545)
(315,20.0536,4.1847)
(316,21.2081,4.3372)
(317,11.1975,8.8982)
(318,14.8547,10.2576)
(319,18.4027,3.6353)
(320,20.6492,0.0000)
(321,22.0882,1.8210)
(322,23.4365,0.3466)
(323,22.6225,1.9819)
(324,23.6044,0.6830)
(325,24.6172,0.0912)
(326,23.6794,0.0000)
(327,24.3392,0.5701)
(328,24.9672,0.0000)
(329,29.3031,0.7076)
(330,29.2707,2.0091)
(331,26.5708,1.6209)
(332,27.0604,0.7300)
(333,28.4883,0.0787)
(334,30.7587,0.9550)
(335,29.0907,3.1836)
(336,29.3519,1.6122)
(337,28.5083,1.0357)
(338,26.4692,1.3992)
(339,25.0143,0.9425)
(340,24.2106,2.7038)
(341,25.0414,2.8677)
(342,23.9726,4.5869)
(343,23.2653,7.8086)
(344,26.1626,4.1327)
(345,28.0419,5.9311)
(346,26.2860,6.5211)
(347,24.9588,6.6219)
(348,27.0802,6.2445)
(349,26.1980,7.4465)
(350,28.3601,9.1301)
(351,17.8761,12.8471)
(352,22.8705,10.4174)
(353,21.9875,7.2288)
(354,24.5712,9.5328)
(355,22.1243,10.1638)
(356,18.8898,13.3273)
(357,21.9359,10.2709)
(358,15.3846,10.0261)
(359,20.9204,11.4361)
(360,19.6203,8.0706)
(361,23.3700,9.6185)
(362,26.1832,12.5967)
(363,24.5030,14.0526)
(364,29.7017,16.0917)
(365,28.9056,16.8887)
(366,32.4637,17.2165)
(367,29.6269,17.2515)
(368,31.2662,19.1930)
(369,31.6753,21.4278)
(370,31.0388,19.4000)
(371,27.6141,21.3026)
(372,39.5584,22.3187)
(373,42.3677,21.7302)
(374,41.5237,20.1038)
(375,34.9274,16.5422)
(376,31.3911,16.1695)
(377,25.5909,14.4154)
(378,24.1833,13.6235)
(379,22.5784,7.9320)
(380,14.2437,11.0739)
(381,13.9114,10.1362)
(382,14.3306,9.7882)
(383,16.3759,9.9144)
(384,18.7399,11.3074)
(385,17.0820,9.1060)
(386,18.0759,9.9774)
(387,22.4751,10.2967)
(388,23.4207,12.1768)
(389,23.9041,13.4991)
(390,21.1694,12.7710)
(391,22.7798,13.1291)
(392,18.6028,11.5979)
(393,18.2357,8.6289)
(394,17.6060,10.3774)
(395,20.0478,12.0984)
(396,20.8771,9.3934)
(397,19.6168,9.2455)
(398,19.3827,7.9271)
(399,21.6848,10.3956)
(400,20.1685,10.5542)
(401,19.1604,8.4003)
(402,19.3763,8.5992)
(403,18.4435,7.1929)
(404,22.5541,9.6384)
(405,24.3207,9.8570)
(406,24.8784,10.9058)
(407,24.0450,9.9850)
(408,25.0930,10.0715)
(409,25.4015,10.8522)
(410,25.2055,10.9779)
(411,27.9710,15.2857)
(412,29.7285,16.6594)
(413,28.6568,14.5828)
(414,27.2508,13.2713)
(415,28.4592,14.9302)
(416,30.4922,15.0412)
(417,30.6092,18.4930)
(418,30.7708,15.3827)
(419,28.0182,12.8008)
(420,28.9333,14.0614)
(421,31.1026,16.9051)
(422,29.7171,15.8115)
(423,31.6791,17.9737)
(424,30.9372,17.8453)
(425,32.1921,18.2405)
