(0,44.3075,32.4620)
(1,69.4390,44.8486)
(2,69.9625,43.8524)
(3,68.2794,46.6787)
(4,72.2149,52.8167)
(5,72.4161,51.6220)
(6,73.8312,55.5822)
(7,71.7793,49.7105)
(8,59.6453,34.6484)
(9,58.5470,34.0090)
(10,69.4631,49.2026)
(11,66.4222,47.3975)
(12,67.4317,47.5858)
(13,61.4817,45.6683)
(14,62.4459,44.6136)
(15,62.0154,44.3649)
(16,59.3492,45.8934)
(17,63.6095,48.0549)
(18,70.6172,52.0882)
(19,70.9067,53.5345)
(20,65.8673,42.2570)
(21,68.7992,48.6137)
(22,71.5739,52.3277)
(23,69.6954,50.1011)
(24,66.5050,44.5699)
(25,68.3099,45.0230)
(26,69.0530,46.5150)
(27,72.1002,49.1571)
(28,71.3541,47.7224)
(29,72.5785,47.1903)
(30,70.1938,45.0517)
(31,65.5760,39.3943)
(32,68.7682,40.0025)
(33,67.0765,45.0542)
(34,66.9020,46.2910)
(35,66.6965,48.5566)
(36,64.6475,46.5698)
(37,62.8991,45.8172)
(38,62.3367,46.4029)
(39,62.4958,47.0786)
(40,63.1776,45.1060)
(41,58.6491,36.0934)
(42,6.8014,9.5102)
(43,9.7210,8.9878)
(44,10.6043,9.3294)
(45,11.8209,8.6549)
(46,15.2722,9.9067)
(47,71.8545,55.2688)
(48,72.2451,57.9974)
(49,69.7773,52.5741)
(50,71.3006,51.3798)
(51,44.5733,34.4100)
(52,81.1196,68.9655)
(53,45.4908,33.6984)
(54,74.1785,65.5329)
(55,62.2599,42.2664)
(56,73.0652,63.0419)
(57,72.6841,57.6985)
(58,79.1140,67.4269)
(59,78.2270,59.6642)
(60,84.8106,77.1181)
(61,76.1654,53.4025)
(62,77.8774,53.5895)
(63,77.7361,50.6716)
(64,85.5441,73.1393)
(65,72.8100,43.5725)
(66,84.1022,74.6509)
(67,78.6504,61.9436)
(68,87.5758,82.0373)
(69,86.5842,72.3948)
(70,87.7824,76.0561)
(71,87.5015,72.8884)
(72,87.7195,73.3397)
(73,88.4655,74.2559)
(74,87.1674,69.3184)
(75,89.2013,72.7723)
(76,93.8047,89.0777)
