(0,57.7730)
(1,58.2119)
(2,64.3813)
(3,66.2912)
(4,67.5352)
(5,68.0251)
(6,69.7539)
(7,68.4537)
(8,65.8109)
(9,63.5055)
(10,63.2600)
(11,63.4961)
(12,63.8445)
(13,64.8541)
(14,62.3266)
(15,62.8672)
(16,63.0369)
(17,62.7346)
(18,64.0980)
(19,63.8865)
(20,66.0436)
(21,66.5808)
(22,62.6778)
(23,66.9305)
(24,66.4441)
(25,63.9741)
(26,62.2081)
(27,60.9586)
(28,61.1828)
(29,57.8927)
(30,55.9551)
(31,57.3230)
(32,58.4502)
(33,58.2811)
(34,57.0321)
(35,58.8864)
(36,60.4781)
(37,61.6718)
(38,62.5869)
(39,62.7527)
(40,64.8225)
(41,65.2949)
(42,67.0439)
(43,67.6069)
(44,71.8283)
(45,74.2829)
(46,74.3689)
(47,75.9095)
(48,73.0769)
(49,76.8347)
(50,78.2543)
(51,78.2500)
(52,76.4240)
(53,75.8073)
(54,74.1165)
(55,76.9916)
(56,76.3574)
(57,77.2750)
(58,74.4004)
(59,75.6281)
(60,75.8705)
(61,76.4533)
(62,77.5038)
(63,76.3171)
(64,73.0750)
(65,69.2798)
(66,70.6759)
(67,72.1588)
(68,71.4499)
(69,71.3143)
(70,70.5649)
(71,70.2877)
(72,69.1169)
(73,69.3766)
(74,70.1052)
(75,76.4881)
(76,75.3687)
(77,72.7888)
(78,72.0188)
(79,71.0759)
(80,73.1434)
(81,73.9171)
(82,75.4106)
(83,76.8487)
(84,77.8373)
(85,74.3205)
(86,79.2369)
(87,69.9645)
(88,68.3852)
(89,66.8494)
(90,67.2283)
(91,65.7960)
(92,64.5462)
(93,68.1016)
(94,68.8724)
(95,69.1568)
(96,62.9163)
(97,66.7690)
(98,70.0680)
(99,70.9545)
(100,71.9870)
(101,70.7430)
(102,73.2361)
(103,73.1044)
(104,71.9495)
(105,75.3215)
(106,72.2415)
(107,71.2621)
(108,67.6802)
(109,68.0708)
(110,75.0118)
(111,70.6517)
(112,50.3734)
(113,52.5218)
(114,51.8157)
(115,54.1058)
(116,54.9948)
(117,53.6307)
(118,52.6737)
(119,53.2907)
(120,53.0149)
(121,52.5268)
(122,55.3862)
(123,55.9242)
(124,51.8162)
(125,51.3125)
(126,50.8754)
(127,51.0194)
(128,51.4654)
(129,53.0849)
(130,51.4271)
(131,50.9958)
(132,53.9263)
(133,53.6837)
(134,55.9238)
(135,57.4822)
(136,60.2251)
(137,60.0914)
(138,59.5973)
(139,57.8329)
(140,56.8952)
(141,58.0568)
(142,55.0955)
(143,57.9957)
(144,59.0571)
(145,61.3928)
(146,57.5962)
(147,59.5588)
(148,55.1431)
(149,60.5786)
(150,61.3717)
(151,60.6567)
(152,60.9311)
(153,62.0257)
(154,62.4817)
(155,62.8842)
(156,60.4473)
(157,60.4685)
(158,62.0400)
(159,59.8776)
(160,61.2447)
(161,61.1725)
(162,63.7872)
(163,62.8420)
(164,65.9756)
(165,65.0768)
(166,63.4367)
(167,62.9739)
(168,60.3725)
(169,64.9123)
(170,66.2440)
(171,63.1432)
(172,64.2426)
(173,64.3500)
(174,67.8319)
(175,65.4600)
(176,63.9732)
(177,65.2485)
(178,66.1879)
(179,65.8207)
(180,62.5257)
(181,61.6497)
(182,66.1685)
(183,62.5323)
(184,61.8166)
(185,64.7479)
(186,65.3863)
(187,70.2569)
(188,69.9466)
(189,71.1581)
(190,72.3104)
(191,72.0909)
(192,70.3974)
(193,74.4883)
(194,73.8881)
(195,72.2568)
(196,73.0397)
(197,72.6214)
(198,75.1320)
(199,69.7765)
(200,75.1157)
(201,74.9100)
(202,72.4173)
(203,73.3064)
(204,73.5324)
(205,73.2995)
(206,70.3794)
(207,69.4949)
(208,69.7842)
(209,71.4434)
(210,67.8283)
(211,71.3528)
(212,66.6325)
(213,62.9390)
(214,64.8695)
(215,65.1902)
(216,63.8334)
