Compression Factor,Mode,Num CAVs,Total Original Size (bytes),Total Compressed Size (bytes),Total Gained Size (bytes),Actual Compression Ratio,Avg Original Size per CAV (bytes),Avg Compressed Size per CAV (bytes),Avg Gained Size per CAV (bytes),Is_Lossless
8,lossy,128,2097152,121917,1975235,17.201473133361223,16384.0,952.4765625,15431.5234375,0
8,lossy,128,2097152,120970,1976182,17.336132925518722,16384.0,945.078125,15438.921875,0
8,lossy,128,2097152,119395,1977757,17.564822647514553,16384.0,932.7734375,15451.2265625,0
8,lossy,128,2097152,121910,1975242,17.202460831761137,16384.0,952.421875,15431.578125,0
8,lossy,128,2097152,120433,1976719,17.41343319522058,16384.0,940.8828125,15443.1171875,0
8,lossy,128,2097152,118057,1979095,17.763893712359284,16384.0,922.3203125,15461.6796875,0
8,lossy,128,2097152,116420,1980732,18.01367462635286,16384.0,909.53125,15474.46875,0
8,lossy,128,2097152,118449,1978703,17.705105150739982,16384.0,925.3828125,15458.6171875,0
8,lossy,128,2097152,117580,1979572,17.835958496342915,16384.0,918.59375,15465.40625,0
8,lossy,128,2097152,117885,1979267,17.789812105017603,16384.0,920.9765625,15463.0234375,0
8,lossy,128,2097152,119102,1978050,17.608033450319894,16384.0,930.484375,15453.515625,0
8,lossy,128,2097152,121245,1975907,17.296812239679987,16384.0,947.2265625,15436.7734375,0
8,lossy,128,2097152,121292,1975860,17.29010981763018,16384.0,947.59375,15436.40625,0
8,lossy,128,2097152,124206,1972946,16.88446612885046,16384.0,970.359375,15413.640625,0
8,lossy,128,2097152,124326,1972826,16.86816916815469,16384.0,971.296875,15412.703125,0
8,lossy,128,2097152,125060,1972092,16.76916679993603,16384.0,977.03125,15406.96875,0
8,lossy,128,2097152,122195,1974957,17.162338884569746,16384.0,954.6484375,15429.3515625,0
8,lossy,128,2097152,120869,1976283,17.350619265485776,16384.0,944.2890625,15439.7109375,0
8,lossy,128,2097152,120935,1976217,17.341150204655392,16384.0,944.8046875,15439.1953125,0
8,lossy,128,2097152,116522,1980630,17.99790597483737,16384.0,910.328125,15473.671875,0
8,lossy,128,2097152,115680,1981472,18.12890733056708,16384.0,903.75,15480.25,0
8,lossy,128,2097152,117096,1980056,17.909680945548953,16384.0,914.8125,15469.1875,0
8,lossy,128,2097152,115566,1981586,18.14679057854386,16384.0,902.859375,15481.140625,0
8,lossy,128,2097152,113275,1983877,18.51381152063562,16384.0,884.9609375,15499.0390625,0
8,lossy,128,2097152,118536,1978616,17.692110413713976,16384.0,926.0625,15457.9375,0
8,lossy,128,2097152,123696,1973456,16.95408097270728,16384.0,966.375,15417.625,0
8,lossy,128,2097152,121441,1975711,17.268896007114567,16384.0,948.7578125,15435.2421875,0
8,lossy,128,2097152,127678,1969474,16.425319945487868,16384.0,997.484375,15386.515625,0
8,lossy,128,2097152,134023,1963129,15.647702260059841,16384.0,1047.0546875,15336.9453125,0
8,lossy,128,2097152,131899,1965253,15.899680816382231,16384.0,1030.4609375,15353.5390625,0
8,lossy,128,2097152,135846,1961306,15.437716237504233,16384.0,1061.296875,15322.703125,0
8,lossy,128,2097152,130695,1966457,16.046153257584454,16384.0,1021.0546875,15362.9453125,0
8,lossy,128,2097152,131021,1966131,16.006228009250425,16384.0,1023.6015625,15360.3984375,0
8,lossy,128,2097152,128431,1968721,16.329017137606964,16384.0,1003.3671875,15380.6328125,0
8,lossy,128,2097152,131970,1965182,15.891126771235887,16384.0,1031.015625,15352.984375,0
8,lossy,128,2097152,125214,1971938,16.748542495248135,16384.0,978.234375,15405.765625,0
8,lossy,128,2097152,129213,1967939,16.230193556375905,16384.0,1009.4765625,15374.5234375,0
8,lossy,128,2097152,131269,1965883,15.975988237893182,16384.0,1025.5390625,15358.4609375,0
8,lossy,128,2097152,124533,1972619,16.840130728401306,16384.0,972.9140625,15411.0859375,0
8,lossy,128,2097152,130337,1966815,16.09022764065461,16384.0,1018.2578125,15365.7421875,0
