Compression Factor,Mode,Num CAVs,Total Original Size (bytes),Total Compressed Size (bytes),Total Gained Size (bytes),Actual Compression Ratio,Avg Original Size per CAV (bytes),Avg Compressed Size per CAV (bytes),Avg Gained Size per CAV (bytes),Is_Lossless
32,lossy,128,2097152,285141,1812011,7.354789384900803,16384.0,2227.6640625,14156.3359375,0
32,lossy,128,2097152,283146,1814006,7.4066100174468295,16384.0,2212.078125,14171.921875,0
32,lossy,128,2097152,287059,1810093,7.305647967839364,16384.0,2242.6484375,14141.3515625,0
32,lossy,128,2097152,286147,1811005,7.328932331983212,16384.0,2235.5234375,14148.4765625,0
32,lossy,128,2097152,282357,1814795,7.42730656580145,16384.0,2205.9140625,14178.0859375,0
32,lossy,128,2097152,280095,1817057,7.487288241489495,16384.0,2188.2421875,14195.7578125,0
32,lossy,128,2097152,283237,1813915,7.404230379505503,16384.0,2212.7890625,14171.2109375,0
32,lossy,128,2097152,275629,1821523,7.608604319574501,16384.0,2153.3515625,14230.6484375,0
32,lossy,128,2097152,267579,1829573,7.837505932827314,16384.0,2090.4609375,14293.5390625,0
32,lossy,128,2097152,257880,1839272,8.132278579184117,16384.0,2014.6875,14369.3125,0
32,lossy,128,2097152,259443,1837709,8.083286116796367,16384.0,2026.8984375,14357.1015625,0
32,lossy,128,2097152,255474,1841678,8.208866655706647,16384.0,1995.890625,14388.109375,0
32,lossy,128,2097152,257988,1839164,8.128874211203621,16384.0,2015.53125,14368.46875,0
32,lossy,128,2097152,256165,1840987,8.186723400932992,16384.0,2001.2890625,14382.7109375,0
32,lossy,128,2097152,255182,1841970,8.218259908614243,16384.0,1993.609375,14390.390625,0
32,lossy,128,2097152,255920,1841232,8.194560800250079,16384.0,1999.375,14384.625,0
32,lossy,128,2097152,251087,1846065,8.35229223336931,16384.0,1961.6171875,14422.3828125,0
32,lossy,128,2097152,243525,1853627,8.611649727954008,16384.0,1902.5390625,14481.4609375,0
32,lossy,128,2097152,243597,1853555,8.609104381416849,16384.0,1903.1015625,14480.8984375,0
32,lossy,128,2097152,237684,1859468,8.823277965702362,16384.0,1856.90625,14527.09375,0
32,lossy,128,2097152,241978,1855174,8.666705237666234,16384.0,1890.453125,14493.546875,0
32,lossy,128,2097152,247605,1849547,8.469748187637569,16384.0,1934.4140625,14449.5859375,0
32,lossy,128,2097152,245644,1851508,8.537363013140968,16384.0,1919.09375,14464.90625,0
32,lossy,128,2097152,246413,1850739,8.510719807802348,16384.0,1925.1015625,14458.8984375,0
32,lossy,128,2097152,249379,1847773,8.4094971910225,16384.0,1948.2734375,14435.7265625,0
32,lossy,128,2097152,239254,1857898,8.765379053223771,16384.0,1869.171875,14514.828125,0
32,lossy,128,2097152,236291,1860861,8.875293599840875,16384.0,1846.0234375,14537.9765625,0
32,lossy,128,2097152,231292,1865860,9.067118620618093,16384.0,1806.96875,14577.03125,0
32,lossy,128,2097152,234333,1862819,8.949452275181045,16384.0,1830.7265625,14553.2734375,0
32,lossy,128,2097152,243347,1853805,8.617948854927326,16384.0,1901.1484375,14482.8515625,0
32,lossy,128,2097152,245911,1851241,8.52809349724087,16384.0,1921.1796875,14462.8203125,0
32,lossy,128,2097152,242839,1854313,8.635976922981893,16384.0,1897.1796875,14486.8203125,0
32,lossy,128,2097152,247005,1850147,8.49032205825793,16384.0,1929.7265625,14454.2734375,0
32,lossy,128,2097152,245653,1851499,8.537050229388608,16384.0,1919.1640625,14464.8359375,0
32,lossy,128,2097152,245924,1851228,8.527642686358387,16384.0,1921.28125,14462.71875,0
32,lossy,128,2097152,251672,1845480,8.332877713849772,16384.0,1966.1875,14417.8125,0
32,lossy,128,2097152,252216,1844936,8.314904684873284,16384.0,1970.4375,14413.5625,0
32,lossy,128,2097152,254886,1842266,8.227803802484248,16384.0,1991.296875,14392.703125,0
32,lossy,128,2097152,259729,1837423,8.074385224599487,16384.0,2029.1328125,14354.8671875,0
32,lossy,128,2097152,264685,1832467,7.923199274609441,16384.0,2067.8515625,14316.1484375,0
32,lossy,128,2097152,261415,1835737,8.022309354857219,16384.0,2042.3046875,14341.6953125,0
32,lossy,128,2097152,264596,1832556,7.925864336573493,16384.0,2067.15625,14316.84375,0
32,lossy,128,2097152,261705,1835447,8.013419690109092,16384.0,2044.5703125,14339.4296875,0
32,lossy,128,2097152,267806,1829346,7.830862639373278,16384.0,2092.234375,14291.765625,0
32,lossy,128,2097152,263744,1833408,7.951468090269352,16384.0,2060.5,14323.5,0
32,lossy,128,2097152,259476,1837676,8.082258089380135,16384.0,2027.15625,14356.84375,0
32,lossy,128,2097152,260327,1836825,8.055837465956278,16384.0,2033.8046875,14350.1953125,0
32,lossy,128,2097152,268109,1829043,7.822012688869079,16384.0,2094.6015625,14289.3984375,0
